suburb,address,room,type,price,method,seller,date,bathroom,car,council_area
West Melbourne,7/88 Ireland St,3,t,1120000,S,Jellis,25/2/2017,3,1,Melbourne City Council
West Melbourne,11/24 Ireland St,1,u,482000,SP,Nelson,26/7/2016,1,1,Melbourne City Council
West Melbourne,5/467 King St,2,u,620000,S,Jellis,28/5/2016,1,1,Melbourne City Council
West Melbourne,44 Miller St,4,h,2100000,S,Brad,28/5/2016,1,0,Melbourne City Council
West Melbourne,19/33 Jeffcott St,3,u,601000,S,MICM,30/7/2016,1,1,Melbourne City Council
Williamstown,4 Freyer St,4,h,1325000,S,hockingstuart,3/9/2016,2,1,Hobsons Bay City Council
Williamstown,46 Pasco St,4,h,1400000,S,Gunn&Co,3/9/2016,2,1,Hobsons Bay City Council
Williamstown,54 Twyford St,3,h,1535000,S,Greg,3/9/2016,1,1,Hobsons Bay City Council
Williamstown,2/20 Victoria St,3,u,890000,S,Gunn&Co,3/12/2016,1,3,Hobsons Bay City Council
Williamstown,43B Cole St,3,h,1800000,VB,Raine,4/3/2017,2,2,Hobsons Bay City Council
Williamstown,8 Long St,2,h,1050000,S,Sweeney,4/3/2017,1,4,Hobsons Bay City Council
Williamstown,22 Station Rd,2,h,850000,SP,Greg,4/3/2017,1,1,Hobsons Bay City Council
Williamstown,19 Verdon St,4,h,2910000,SP,Greg,4/3/2017,3,0,Hobsons Bay City Council
Williamstown,56 Verdon St,3,h,2910000,SP,Greg,4/3/2017,3,2,Hobsons Bay City Council
Williamstown,7 Victoria St,4,h,2640000,S,Williams,4/3/2017,2,2,Hobsons Bay City Council
Williamstown,110 Bayview St,3,h,1200000,S,RT,4/6/2016,2,2,Hobsons Bay City Council
Williamstown,64 Twyford St,4,h,3130000,S,RT,4/6/2016,2,2,Hobsons Bay City Council
Williamstown,98 Osborne St,3,h,1460000,S,Greg,7/5/2016,1,2,Hobsons Bay City Council
Williamstown,8/99 Verdon St,1,u,310000,SP,Sweeney,7/5/2016,1,1,Hobsons Bay City Council
Williamstown,20 Bates Dr,3,h,1200000,S,Williams,7/11/2016,2,2,Hobsons Bay City Council
Williamstown,28 Council La,3,h,1560000,SP,Greg,7/11/2016,2,2,Hobsons Bay City Council
Williamstown,19 Perry St,3,h,1575000,S,Greg,7/11/2016,2,3,Hobsons Bay City Council
Williamstown,13/8 The Strand,2,t,830000,SP,Greg,7/11/2016,1,1,Hobsons Bay City Council
Williamstown,19/8 The Strand,2,t,830000,SP,Greg,7/11/2016,1,0,Hobsons Bay City Council
Williamstown,17 Station Rd,4,h,1085000,S,Greg,8/10/2016,1,2,Hobsons Bay City Council
Williamstown,17 Yarra St,3,h,1470000,S,Jas,8/10/2016,2,1,Hobsons Bay City Council
Williamstown,33 Hannan St,4,h,2230000,S,Greg,10/9/2016,2,2,Hobsons Bay City Council
Williamstown,22 Bayview St,3,t,1460000,S,Greg,10/12/2016,2,2,Hobsons Bay City Council
Williamstown,164 Coogee La,5,h,1410000,SP,Sweeney,10/12/2016,2,2,Hobsons Bay City Council
Williamstown,14 Illawarra St,2,h,940000,S,RT,10/12/2016,1,0,Hobsons Bay City Council
Williamstown,73 Victoria St,4,h,1900000,SP,Village,11/3/2017,3,2,Hobsons Bay City Council
Williamstown,112 Crofton Dr,4,h,1330000,S,Williams,12/11/2016,3,2,Hobsons Bay City Council
Williamstown,20 Proctor St,3,h,1010000,S,Raine,13/8/2016,2,2,Hobsons Bay City Council
Williamstown,5/72 Dover Rd,2,u,450000,S,Williams,14/5/2016,1,2,Hobsons Bay City Council
Williamstown,5/77 Dover Rd,2,u,513500,S,RT,14/5/2016,1,1,Hobsons Bay City Council
Williamstown,102 John St,2,h,1000000,S,Jas,15/10/2016,1,0,Hobsons Bay City Council
Williamstown,24/18 Station Rd,2,u,415000,S,Greg,15/10/2016,1,1,Hobsons Bay City Council
Williamstown,22 Burbidge Dr,3,h,906000,SP,Compton,16/4/2016,2,2,Hobsons Bay City Council
Williamstown,71 Hannan St,4,h,1805000,S,Greg,16/4/2016,2,2,Hobsons Bay City Council
Williamstown,16 Princes St,4,h,1126000,SP,Raine&Horne,16/4/2016,1,1,Hobsons Bay City Council
Williamstown,21a Station Rd,3,t,935000,SP,Sweeney,16/4/2016,2,1,Hobsons Bay City Council
Williamstown,18 James St,2,h,895000,SA,Hunter,17/9/2016,2,1,Hobsons Bay City Council
Williamstown,4/54 Yarra St,2,u,375000,SP,Williams,17/9/2016,1,1,Hobsons Bay City Council
Williamstown,79 Aitken St,3,h,1000000,S,Greg,18/3/2017,1,2,Hobsons Bay City Council
Williamstown,45 Albert St,2,h,769000,S,RT,18/6/2016,1,1,Hobsons Bay City Council
Williamstown,26 Collins St,3,h,1270000,S,Williams,19/11/2016,1,2,Hobsons Bay City Council
Williamstown,24 Merrett Dr,4,h,1172000,S,Village,19/11/2016,2,2,Hobsons Bay City Council
Williamstown,175 Douglas Pde,3,h,1360000,S,Sweeney,22/5/2016,1,1,Hobsons Bay City Council
Williamstown,104 Hannan St,4,h,2050000,S,Sweeney,22/5/2016,2,2,Hobsons Bay City Council
Williamstown,33 Cecil St,3,h,1310000,S,Sweeney,24/9/2016,2,1,Hobsons Bay City Council
Williamstown,105 Dover Rd,4,t,830000,SP,Gunn&Co,24/9/2016,1,2,Hobsons Bay City Council
Williamstown,6/13 Dover Rd,2,u,491500,S,RT,24/9/2016,1,1,Hobsons Bay City Council
Williamstown,2/4 Lyons St,2,u,547500,SP,Greg,24/9/2016,1,1,Hobsons Bay City Council
Williamstown,5 Ellery La,3,t,965000,S,Sweeney,25/2/2017,2,1,Hobsons Bay City Council
Williamstown,26A Macquarie St,3,h,1262000,S,Williams,25/2/2017,2,2,Hobsons Bay City Council
Williamstown,77 Melbourne Rd,3,h,1210000,S,Williams,25/2/2017,1,0,Hobsons Bay City Council
Williamstown,9/99 Melbourne Rd,2,u,412000,SP,Williams,25/2/2017,1,1,Hobsons Bay City Council
Williamstown,81 Parker St,2,h,1337500,SP,Raine,25/2/2017,1,0,Hobsons Bay City Council
Williamstown,18A Rennie St,2,h,811000,S,RT,25/2/2017,1,2,Hobsons Bay City Council
Williamstown,50 Thompson St,4,h,1630000,S,Greg,25/2/2017,2,2,Hobsons Bay City Council
Williamstown,24 John St,2,h,920000,S,Jas,26/7/2016,1,1,Hobsons Bay City Council
Williamstown,166 Cecil St,3,h,960000,SP,Gunn&Co,27/6/2016,2,1,Hobsons Bay City Council
Williamstown,118 Hannan St,3,h,1482500,S,Sweeney,27/6/2016,2,1,Hobsons Bay City Council
Williamstown,139 Cecil St,4,h,2255000,S,Raine,27/11/2016,1,3,Hobsons Bay City Council
Williamstown,233 Nelson Pl,4,h,1860000,S,Sweeney,27/11/2016,2,0,Hobsons Bay City Council
Williamstown,68 Osborne St,3,h,1710000,SP,RT,27/11/2016,2,1,Hobsons Bay City Council
Williamstown,11 Sandpiper Pl,4,h,2440000,S,Sweeney,27/11/2016,3,3,Hobsons Bay City Council
Williamstown,2/125 Ferguson St,1,u,331000,S,Williams,28/5/2016,1,1,Hobsons Bay City Council
Williamstown North,4/4 Florence St,2,t,500000,VB,Village,3/9/2016,1,1,Hobsons Bay City Council
Williamstown North,4/29 Champion Rd,2,u,400000,SP,Compton,8/10/2016,1,1,Hobsons Bay City Council
Williamstown North,37 Champion Rd,5,h,1410000,SP,Sweeney,8/10/2016,2,5,Hobsons Bay City Council
Williamstown North,10/68 Kororoit Creek Rd,1,u,285000,S,Williams,10/9/2016,1,1,Hobsons Bay City Council
Williamstown North,8/46 Kororoit Creek Rd,2,u,460000,SP,Williams,11/3/2017,1,1,Hobsons Bay City Council
Williamstown North,3 Myrtle St,4,h,881000,SP,Sweeney,13/8/2016,1,3,Hobsons Bay City Council
Williamstown North,26 Walter St,4,h,1440000,SP,Williams,19/11/2016,3,4,Hobsons Bay City Council
Williamstown North,13/68 Kororoit Creek Rd,2,u,367500,S,Sweeney,24/9/2016,1,1,Hobsons Bay City Council
Williamstown North,4/9 Adeline St,1,u,355000,S,Sweeney,27/11/2016,1,1,Hobsons Bay City Council
Williamstown North,18 Inglis St,3,h,1225000,SP,Raine,27/11/2016,1,1,Hobsons Bay City Council
Windsor,207/152 Peel St,2,u,580000,VB,Jellis,3/9/2016,2,1,Port Phillip City Council
Windsor,56 Henry St,3,h,1850000,VB,Marshall,3/12/2016,1,2,Port Phillip City Council
Windsor,1/14 The Avenue,3,u,825000,S,Marshall,3/12/2016,1,1,Port Phillip City Council
Windsor,344 High St,3,h,2302000,S,Marshall,4/3/2017,1,4,Port Phillip City Council
Windsor,54a Hornby St,2,h,1045000,S,Marshall,4/3/2017,1,2,Port Phillip City Council
Windsor,1/60 McIlwrick St,2,u,611000,S,Hodges,4/3/2017,1,1,Port Phillip City Council
Windsor,6/213 Dandenong Rd,2,u,600000,S,hockingstuart,6/8/2016,1,1,Port Phillip City Council
Windsor,4/12 Ellesmere Rd,2,u,800000,S,Fletchers,7/5/2016,1,1,Port Phillip City Council
Windsor,17/25 Williams Rd,1,u,275000,VB,Gary,7/5/2016,1,1,Port Phillip City Council
Windsor,33 Earl St,2,h,1325000,S,Marshall,7/11/2016,1,0,Port Phillip City Council
Windsor,7b Nathan Pl,3,h,1540000,S,Biggin,7/11/2016,2,1,Port Phillip City Council
Windsor,115 Albert St,3,h,1370000,S,Paul,10/9/2016,1,2,Port Phillip City Council
Windsor,6/7 Ellesmere Rd,1,u,372000,S,Fletchers,10/12/2016,1,1,Port Phillip City Council
Windsor,9/58 The Avenue,1,u,412500,S,Beller,10/12/2016,1,1,Port Phillip City Council
Windsor,6/10 Wrexham Rd,1,u,452000,S,Marshall,11/2/2017,1,1,Port Phillip City Council
Windsor,106/233 Dandenong Rd,1,u,300000,VB,Ray,15/10/2016,1,1,Port Phillip City Council
Windsor,6/28 The Avenue,2,u,650000,S,Thomson,16/7/2016,2,1,Port Phillip City Council
Windsor,1/43 Williams Rd,2,u,380000,VB,hockingstuart,16/7/2016,1,1,Port Phillip City Council
Windsor,1a Primrose St,4,h,1605000,S,Biggin,18/3/2017,1,1,Port Phillip City Council
Windsor,10/27 Lewisham Rd,2,u,600000,S,Biggin,18/6/2016,1,1,Port Phillip City Council
Windsor,50 Andrew St,2,h,1500000,S,Jellis,19/11/2016,1,2,Port Phillip City Council
Windsor,1/300 High St,3,u,830000,S,hockingstuart,19/11/2016,2,2,Port Phillip City Council
Windsor,46/174 Peel St,2,u,1200000,SP,Jellis,19/11/2016,2,1,Port Phillip City Council
Windsor,7/23 The Avenue,1,u,300000,VB,Beller,19/11/2016,1,1,Port Phillip City Council
Windsor,6/23 The Avenue,1,u,400000,VB,hockingstuart,22/5/2016,1,1,Port Phillip City Council
Windsor,11/5 The Avenue,2,u,623000,S,Beller,22/8/2016,1,1,Port Phillip City Council
Windsor,3/45 Williams Rd,2,u,600000,SP,hockingstuart,24/9/2016,1,1,Port Phillip City Council
Windsor,12/29 Upton Rd,2,u,518000,S,hockingstuart,26/7/2016,1,1,Port Phillip City Council
Windsor,50 Lewisham Rd,3,h,2368000,S,Marshall,27/6/2016,2,1,Port Phillip City Council
Windsor,4 Erica St,2,h,1350000,S,Kay,27/11/2016,1,2,Port Phillip City Council
Windsor,22/17 Ellesmere Rd,2,u,650000,VB,McGrath,28/5/2016,1,1,Port Phillip City Council
Windsor,1/24 Green St,3,h,1200000,S,Biggin,28/5/2016,1,1,Port Phillip City Council
Windsor,19 Newry St,3,h,1320000,S,Jellis,28/5/2016,1,0,Port Phillip City Council
Windsor,8/15 Wrexham Rd,2,u,580000,S,Biggin,28/5/2016,1,1,Port Phillip City Council
Windsor,8/14 Newry St,2,u,474000,S,Beller,28/8/2016,1,1,Port Phillip City Council
Windsor,31 Raleigh St,2,h,1350000,S,Jellis,28/8/2016,1,1,Port Phillip City Council
Windsor,77 Raleigh St,3,h,1910000,S,Marshall,28/8/2016,3,1,Port Phillip City Council
Yallambie,11 Tarcoola Dr,4,h,700000,S,Barry,3/9/2016,1,1,Banyule City Council
Yallambie,8 Ovata Cl,4,h,915000,S,Barry,4/3/2017,3,1,Banyule City Council
Yallambie,70 Tarcoola Dr,3,h,810000,S,Buckingham,10/12/2016,2,2,Banyule City Council
Yallambie,267 Yallambie Rd,3,h,753000,S,Barry,11/2/2017,2,1,Banyule City Council
Yallambie,340 Yallambie Rd,3,h,602500,S,Ray,13/8/2016,2,2,Banyule City Council
Yallambie,4 Coleen St,3,h,742000,S,Barry,15/10/2016,1,1,Banyule City Council
Yallambie,36 Longacres Rd,4,h,953000,S,Fletchers,15/10/2016,2,2,Banyule City Council
Yallambie,5 Kurdian Ct,4,h,840000,S,Barry,16/7/2016,2,2,Banyule City Council
Yallambie,2 Debra Ct,3,h,650000,S,hockingstuart,17/9/2016,1,1,Banyule City Council
Yallambie,342 Yallambie Rd,4,h,793000,S,Barry,18/3/2017,2,1,Banyule City Council
Yallambie,4 Melliodora Pl,3,h,731000,S,hockingstuart,18/6/2016,2,2,Banyule City Council
Yallambie,5 Crew St,3,h,710000,S,Miles,19/11/2016,1,1,Banyule City Council
Yallambie,252 Yallambie Rd,3,h,720000,S,Buckingham,24/9/2016,2,4,Banyule City Council
Yallambie,5 Binalong Ct,3,h,720000,S,Barry,25/2/2017,2,2,Banyule City Council
Yallambie,27 Ovata Cl,3,h,936000,S,Buckingham,26/7/2016,2,2,Banyule City Council
Yallambie,17 Marigolds Rd,3,h,800000,S,Darren,27/11/2016,2,2,Banyule City Council
Yallambie,5 Amanda Ct,3,h,721000,S,Barry,28/8/2016,1,1,Banyule City Council
Yarraville,13 Benbow St,3,h,1000000,S,Jas,3/9/2016,2,1,Maribyrnong City Council
Yarraville,6 Sanderson St,2,h,890000,SP,Village,3/9/2016,1,2,Maribyrnong City Council
Yarraville,40 Tarrengower St,2,h,760000,SP,Jas,3/9/2016,1,1,Maribyrnong City Council
Yarraville,83 Tarrengower St,3,h,1165000,S,Village,3/9/2016,1,0,Maribyrnong City Council
Yarraville,4 Finlay St,4,h,1550000,S,Village,3/12/2016,2,2,Maribyrnong City Council
Yarraville,7/87 Gamon St,3,h,770000,VB,Jas,3/12/2016,1,2,Maribyrnong City Council
Yarraville,160 Hyde St,3,h,871000,S,Jas,3/12/2016,2,2,Maribyrnong City Council
Yarraville,1/194 Hyde St,3,h,780000,S,Village,3/12/2016,2,2,Maribyrnong City Council
Yarraville,3/27 Stephen St,2,t,650000,VB,Jas,3/12/2016,1,1,Maribyrnong City Council
Yarraville,41 Sussex St,3,h,770000,SP,Jas,3/12/2016,1,1,Maribyrnong City Council
Yarraville,29 Newcastle St,2,h,890000,S,hockingstuart,4/2/2016,1,0,Maribyrnong City Council
Yarraville,60 Adeney St,3,h,960000,S,Sweeney,4/3/2017,1,1,Maribyrnong City Council
Yarraville,76 Bishop St,4,h,1235000,SP,Jas,4/3/2017,2,2,Maribyrnong City Council
Yarraville,1/11 Goulburn St,2,h,960000,S,Village,4/3/2017,2,1,Maribyrnong City Council
Yarraville,5 Hood St,2,h,1000000,VB,Village,4/3/2017,1,1,Maribyrnong City Council
Yarraville,13 Pearce St,2,h,710000,S,Chisholm,4/3/2017,1,0,Maribyrnong City Council
Yarraville,109 Powell St,3,h,1320000,S,Jas,4/3/2017,2,2,Maribyrnong City Council
Yarraville,13 Simpson St,3,h,1100000,VB,Village,4/3/2017,2,0,Maribyrnong City Council
Yarraville,7/88 Stephen St,2,u,782000,S,hockingstuart,4/3/2017,1,1,Maribyrnong City Council
Yarraville,34 Wilkins St,3,h,931000,S,Douglas,4/3/2017,1,1,Maribyrnong City Council
Yarraville,6 Clarendon St,3,h,910000,S,Village,4/6/2016,3,2,Maribyrnong City Council
Yarraville,1a Court St,2,h,796000,SP,Jas,4/6/2016,1,1,Maribyrnong City Council
Yarraville,3 Cuming St,2,h,856000,S,Greg,4/6/2016,1,1,Maribyrnong City Council
Yarraville,40 Freeman St,3,h,670000,VB,Village,4/6/2016,1,1,Maribyrnong City Council
Yarraville,25 Gray St,4,h,706000,S,Jas,4/6/2016,1,0,Maribyrnong City Council
Yarraville,101 Roberts St,3,h,1050000,S,hockingstuart,4/6/2016,2,1,Maribyrnong City Council
Yarraville,31 Frederick St,4,h,1320000,SP,Village,7/5/2016,2,1,Maribyrnong City Council
Yarraville,27 Regent St,3,h,1414000,S,Jas,7/11/2016,2,2,Maribyrnong City Council
Yarraville,47 Bayview Rd,5,h,1815000,S,Village,8/10/2016,2,2,Maribyrnong City Council
Yarraville,50 Tongue St,4,h,1870000,S,Sweeney,8/10/2016,1,3,Maribyrnong City Council
Yarraville,60 Hamilton St,4,h,1785000,S,Village,10/9/2016,2,2,Maribyrnong City Council
Yarraville,3/107 Somerville Rd,2,u,330000,VB,Jas,10/9/2016,1,1,Maribyrnong City Council
Yarraville,44 Severn St,3,h,1930000,S,Jas,10/12/2016,1,4,Maribyrnong City Council
Yarraville,18 Free St,3,h,1035000,S,Jas,11/2/2017,1,2,Maribyrnong City Council
Yarraville,122 Stephen St,1,u,510000,SP,hockingstuart,11/2/2017,1,2,Maribyrnong City Council
Yarraville,113 Anderson St,3,t,1040000,S,Sweeney,12/11/2016,2,0,Maribyrnong City Council
Yarraville,52 Goulburn St,3,h,1419000,SP,Jas,12/11/2016,1,2,Maribyrnong City Council
Yarraville,63 Hawkhurst St,3,h,1050000,S,Village,12/11/2016,1,2,Maribyrnong City Council
Yarraville,280 Francis St,3,h,850000,S,Jas,13/8/2016,1,1,Maribyrnong City Council
Yarraville,7/13 Stephen St,2,u,501344,SP,Sweeney,13/8/2016,1,1,Maribyrnong City Council
Yarraville,9 Stanger St,3,h,796000,S,Greg,14/5/2016,1,1,Maribyrnong City Council
Yarraville,1a Kingston St,2,h,610000,SP,Jas,15/10/2016,0,0,Maribyrnong City Council
Yarraville,64 Bishop St,3,h,1055000,S,hockingstuart,16/4/2016,1,3,Maribyrnong City Council
Yarraville,4/16 Dean St,3,t,620000,VB,iOne,16/4/2016,3,1,Maribyrnong City Council
Yarraville,342 Francis St,3,h,681000,S,Sweeney,16/4/2016,1,1,Maribyrnong City Council
Yarraville,5/69 Hamilton St,1,u,345000,S,hockingstuart/Village,16/4/2016,1,1,Maribyrnong City Council
Yarraville,25 Norfolk St,3,h,950000,SP,Village,16/4/2016,1,2,Maribyrnong City Council
Yarraville,9 Pearce St,3,h,955000,S,Jellis,16/4/2016,1,1,Maribyrnong City Council
Yarraville,11 Sanderson St,2,h,822000,S,Sweeney,16/4/2016,1,3,Maribyrnong City Council
Yarraville,71 Bena St,2,h,760000,S,Jas,16/7/2016,1,1,Maribyrnong City Council
Yarraville,29 Frederick St,4,h,1200000,S,Village,16/7/2016,2,2,Maribyrnong City Council
Yarraville,59 Gent St,3,h,1005000,S,Sweeney,16/7/2016,1,1,Maribyrnong City Council
Yarraville,282 Hyde St,3,h,600000,VB,hockingstuart,16/7/2016,1,1,Maribyrnong City Council
Yarraville,103/58 Ballarat St,1,u,381000,S,Sweeney,17/9/2016,1,1,Maribyrnong City Council
Yarraville,136 Hyde St,4,h,1150000,S,hockingstuart,17/9/2016,2,2,Maribyrnong City Council
Yarraville,55 Ofarrell St,3,h,1250000,VB,Village,18/3/2017,2,1,Maribyrnong City Council
Yarraville,7 Stewart St,4,h,1340000,VB,Village,18/3/2017,2,0,Maribyrnong City Council
Yarraville,52 Severn St,3,h,865000,SP,Jas,18/6/2016,1,1,Maribyrnong City Council
Yarraville,347 Williamstown Rd,3,h,781500,S,Jas,18/6/2016,1,2,Maribyrnong City Council
Yarraville,15 Ofarrell St,4,h,1401000,S,Village,19/11/2016,1,1,Maribyrnong City Council
Yarraville,2/382 Williamstown Rd,2,h,630000,S,Jas,19/11/2016,2,2,Maribyrnong City Council
Yarraville,129 Roberts St,5,h,1137500,S,hockingstuart,22/5/2016,3,4,Maribyrnong City Council
Yarraville,198 Francis St,4,h,925000,S,hockingstuart,22/8/2016,1,1,Maribyrnong City Council
Yarraville,18 Frederick St,3,h,745000,S,hockingstuart,23/4/2016,1,1,Maribyrnong City Council
Yarraville,2 Hood St,4,h,1158000,S,Jas,23/4/2016,1,3,Maribyrnong City Council
Yarraville,51 Sussex St,3,h,867000,S,RT,23/4/2016,1,1,Maribyrnong City Council
Yarraville,9/11 Berry St,3,h,955000,S,Village,24/9/2016,2,2,Maribyrnong City Council
Yarraville,3 Freame St,3,h,1081000,SP,Village,24/9/2016,1,1,Maribyrnong City Council
Yarraville,443 Geelong Rd,3,h,725000,S,Sweeney,24/9/2016,1,5,Maribyrnong City Council
Yarraville,43 Ballarat St,2,h,767000,S,Jas,25/2/2017,1,0,Maribyrnong City Council
Yarraville,42 Eirene St,2,h,951000,S,Sweeney,25/2/2017,1,3,Maribyrnong City Council
Yarraville,14 Finlay St,4,h,1028000,S,Village,25/2/2017,2,2,Maribyrnong City Council
Yarraville,112 Francis St,2,h,740000,S,Village,25/2/2017,1,0,Maribyrnong City Council
Yarraville,20 Grace St,3,h,1450000,S,Village,25/2/2017,2,2,Maribyrnong City Council
Yarraville,23 Lennox St,3,h,1430000,SP,Village,25/2/2017,3,2,Maribyrnong City Council
Yarraville,38 Simpson St,3,h,1275000,SP,Village,25/2/2017,1,2,Maribyrnong City Council
Yarraville,122 Blackwood St,4,h,1606000,SP,Jas,26/7/2016,2,3,Maribyrnong City Council
Yarraville,38 Benbow St,2,h,780000,S,Hunter,27/6/2016,1,1,Maribyrnong City Council
Yarraville,46 Wilson St,3,h,908000,S,hockingstuart,27/6/2016,2,0,Maribyrnong City Council
Yarraville,23 Castlemaine St,3,h,1380000,S,Village,27/11/2016,2,2,Maribyrnong City Council
Yarraville,5 Highgate St,3,h,966000,S,JMRE,27/11/2016,2,2,Maribyrnong City Council
Yarraville,3/64 Powell St,2,u,480500,SP,Jas,27/11/2016,1,1,Maribyrnong City Council
Yarraville,4 Regent St,4,h,1520000,VB,Jas,27/11/2016,2,0,Maribyrnong City Council
Yarraville,18 Tenterden St,3,h,845000,S,Jas,27/11/2016,1,2,Maribyrnong City Council
Yarraville,10 Tuppen St,5,h,1287000,S,hockingstuart,27/11/2016,2,2,Maribyrnong City Council
Yarraville,4 Bena St,3,h,980000,S,Jas,28/5/2016,1,2,Maribyrnong City Council
Yarraville,16/11 Berry St,3,t,800000,VB,Jas,28/5/2016,2,1,Maribyrnong City Council
Yarraville,30 Simpson St,3,h,1460000,SP,Village,28/5/2016,1,2,Maribyrnong City Council
Yarraville,7 Hughes St,3,h,840000,S,Village,28/8/2016,1,1,Maribyrnong City Council
Yarraville,46 Kingston St,3,h,900500,S,Village,28/8/2016,1,1,Maribyrnong City Council
Yarraville,14 Pearce St,2,h,850000,S,Chisholm,28/8/2016,1,1,Maribyrnong City Council
Yarraville,6/37 Stephen St,3,h,940000,S,Village,28/8/2016,2,2,Maribyrnong City Council
Aberfeldie,2/2 St Kinnord St,1,u,380000,S,Nelson,3/12/2016,1,1,Moonee Valley City Council
Aberfeldie,40 Clifton St,4,h,1646000,S,Rendina,4/3/2017,3,2,Moonee Valley City Council
Aberfeldie,6/8 Arthur St,2,u,442000,S,Nelson,7/5/2016,1,1,Moonee Valley City Council
Aberfeldie,8/257 Buckley St,2,u,470000,S,Brad,7/5/2016,1,1,Moonee Valley City Council
Aberfeldie,26a Fawkner St,3,h,760000,SP,McDonald,7/11/2016,1,1,Moonee Valley City Council
Aberfeldie,21 May St,4,h,1346000,S,Nelson,8/10/2016,2,2,Moonee Valley City Council
Aberfeldie,25 Valencia St,2,h,1300000,S,Rendina,8/10/2016,1,5,Moonee Valley City Council
Aberfeldie,2/30 Caroline St,3,t,935000,SP,Nelson,10/9/2016,2,2,Moonee Valley City Council
Aberfeldie,126 The Boulevard,4,h,3900000,S,Nelson,10/12/2016,4,4,Moonee Valley City Council
Aberfeldie,3/64 Brunel St,3,u,1160000,S,Nelson,11/2/2017,2,1,Moonee Valley City Council
Aberfeldie,25 Beaver St,2,h,1705000,S,Nelson,15/10/2016,1,2,Moonee Valley City Council
Aberfeldie,4 Brunel Ct,3,h,1190000,S,Barry,17/9/2016,1,1,Moonee Valley City Council
Aberfeldie,2/7 Fawkner St,2,u,380000,VB,Brad,18/3/2017,1,1,Moonee Valley City Council
Aberfeldie,58 Waverley St,2,h,840000,VB,Brad,18/3/2017,1,1,Moonee Valley City Council
Aberfeldie,29 Beaver St,5,h,1740000,S,Nelson,18/6/2016,3,2,Moonee Valley City Council
Aberfeldie,40 Allan St,3,h,1860000,S,Rendina,19/11/2016,2,2,Moonee Valley City Council
Aberfeldie,14 Knight St,3,h,1195000,S,Nelson,19/11/2016,2,2,Moonee Valley City Council
Aberfeldie,2 May St,4,h,1200000,VB,Nelson,19/11/2016,2,2,Moonee Valley City Council
Aberfeldie,1 Chisholm St,3,u,726000,S,Barry,24/9/2016,1,1,Moonee Valley City Council
Aberfeldie,11 Muldowney St,3,t,1300000,SP,Barry,25/2/2017,3,1,Moonee Valley City Council
Aberfeldie,5/319 Buckley St,2,u,373000,S,Barry,27/11/2016,1,1,Moonee Valley City Council
Aberfeldie,1/7 Derry St,2,h,670000,SP,Frank,27/11/2016,1,2,Moonee Valley City Council
Aberfeldie,13 Batman St,5,h,2400000,S,Barry,28/5/2016,2,2,Moonee Valley City Council
Aberfeldie,47 Clifton St,4,h,1350000,S,Nelson,28/5/2016,2,2,Moonee Valley City Council
Bellfield,20 Davidson St,3,h,773000,S,Nelson,6/8/2016,1,2,Banyule City Council
Bellfield,40 Plunkett St,3,h,885000,S,Nelson,12/11/2016,1,1,Banyule City Council
Bellfield,8 Erica Ct,3,h,770000,S,Haughton,16/4/2016,1,4,Banyule City Council
Bellfield,353 Waterdale Rd,2,h,855000,S,Barry,18/3/2017,1,0,Banyule City Council
Bellfield,305 Bell St,3,h,645000,SP,Nelson,22/5/2016,1,2,Banyule City Council
Bellfield,2/2 Harrison St,3,h,720000,SP,McGrath,25/2/2017,2,1,Banyule City Council
